PassengerId,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,Transported
1165_01,0.8144751084199261,0.8077702597406965,-0.6155992746512652,-0.8560314162985082,0.5431642945467631,0.6260040672216305,-0.794194116265451,0.6824088819330607,-0.8093918681508128,-0.8548651217343025,-0.2775293923197051,-0.14926858063879453,-0.8520567993886331,-0.5478692813649856,-0.8994824923535063,0.7461207396266921,0
1165_02,-0.2521492359883713,-0.018744033256358244,-0.30472386909579513,-0.20595168811214248,-0.4627642129612577,-0.3375829962783382,0.46732326069470886,0.5285579626894069,-0.6651813325914747,0.018684140106276757,0.39719916586013093,0.2597341346671038,-0.25843615902194755,0.2050130864498749,-0.42414916806528796,-0.09019417337704565,0
1165_03,-0.2487452228537492,0.1965707741081111,-0.504585394166514,-0.409973950065155,-0.22832774238493364,-0.5347466988783944,0.3156294362936337,0.37941184123436206,-0.46681294403970497,-0.07186538215021618,0.5273490108500409,-0.25578003520437065,0.19949882368009514,0.4375706286954939,-0.4729400490277264,-0.5201669984226216,1
1165_04,-0.3818172820942189,0.2434207335982281,-0.5511078784102187,-0.47598782281565216,0.036194470452722755,-0.33846202377278606,0.24311849226882354,0.29969626548671907,-0.4451752652182977,0.02145681929105268,0.7180756320990722,-0.39507882514524,0.5771555866544656,0.5106632429995711,-0.15679918517345806,-0.4064183803002828,1
1166_01,0.1266080892762375,0.7840088818742822,-0.2943872959552028,-0.6507862743545144,0.6763705069453851,0.058356466540008006,-0.7759936478030902,0.6415981753237884,-0.2918012597792449,-0.41825501111330227,0.4606448222902898,-0.015379849447871624,-0.6519457238687415,0.27305448401850757,-0.5970883768321122,0.7100592603103049,0
1167_01,-0.15760126313978565,0.28382862750853094,-0.15748090526788988,-0.10274139558772823,-0.41219630373991734,-0.4121546890135011,0.21715515826989318,0.07435052765581603,-0.35411132106968873,0.10329136929516045,0.3055950280477655,-0.11748757571428378,0.21023627855994384,0.36257206927774377,-0.12896807230583604,-0.4569083435080829,1
1168_01,-0.4627004378722301,0.34767663441649693,-0.4957829424417798,-0.33076045147114863,0.08714492449862787,-0.038827956467569716,-0.005074137297669236,0.06762553962476586,-0.3314244725529092,-0.16947694590514767,0.6701214147108687,-0.04915791208571783,0.5970008692356061,0.355839229089846,0.2436410775703688,-0.22965638982125097,0
1169_01,-0.5388288770347813,-0.5675962991966439,0.6753226592755832,0.5777959947853326,-0.726036580911917,0.018217856534378307,0.9113958480972111,0.3565329740534688,-0.8669144951362354,0.31434702411143584,0.24320443931028046,0.6906947965008797,-0.6593734803892712,-0.2501055067636681,0.40251473535221455,0.712005193104889,0
1170_01,-0.48680885329550744,0.09840379885334619,-0.16741077023964007,-0.19950555385000113,0.3382867237791623,-0.4763526749597523,0.07622288807985636,0.07046903026012992,-0.1408733812640583,-0.27642649907037986,0.5345274526848341,-0.279314375165374,0.14545565612089484,0.14426785834553593,0.11345825385985396,-0.142423552388756,0
1173_01,-0.07939618527370412,-0.19719633254639654,-0.2118296015853685,-0.1749760722394401,0.3097899439408666,-0.3183109032451052,0.27059177765774894,0.03430614875524432,-0.03327649214528418,-0.41346187778497845,0.4344256018819721,-0.4592769848949943,0.4136131638534639,-0.13092547024053358,0.07468921287436761,-0.24596883776359874,1
1174_01,-0.025155938928074256,0.18240444461960595,-0.43489038558590437,-0.0956476594648178,-0.47266098056141764,-0.5486228571239666,0.3464420157316671,0.1983516519085964,-0.189573533424411,-0.25512140716687537,0.2814445231735713,-0.12358818109056412,0.20072358809992277,0.10121982338375084,-0.30050036229016946,-0.6865212720419465,1
1175_01,-0.18250585049888982,-0.03671675498197804,0.05287489971928698,-0.07273196901164598,-0.18712232217087746,-0.6343972546784841,0.37448330640046096,-0.02405736500464563,-0.3276232435346705,-0.10053444547657658,0.043910063317683316,-0.35095443326563747,-0.18256878657210743,0.08886373723075018,-0.2958523464482124,-0.4504121620728247,1
1177_01,0.12639219350708403,0.07516707004786301,-0.3806422513667267,-0.22448891737579213,-0.7106008099765899,-0.834168772974246,0.4700589100712847,0.5516489360134669,-0.5278561207570623,-0.2923807189547519,-0.22044419236693932,0.12448850366910136,-0.7356508777968868,0.2105845377175623,-0.8804046596077654,-0.7304709588166903,1
1178_01,-0.3937746529534538,0.19529577781566795,0.2076397624363122,0.0496696958976588,0.3508271281449791,-0.5078625600672259,-0.1552424916173974,0.0105314592318996,0.20584409634395875,0.07375875124911756,0.5334290100353429,-0.32038391542889466,0.14806247648163773,0.14317250357633823,0.3843597489210908,-0.007977685122402376,0
1179_01,-0.47582500322713595,-0.044281646873038344,-0.4163029177299885,-0.4875640993662921,0.42936258910363473,-0.45373430610101473,0.34794882932214216,0.13788739303340172,-0.39724836481294495,-0.11638423085276903,0.6801096037563855,-0.6466155694907794,0.5114467654856478,0.3175698819892575,-0.08793949051295209,-0.31796045149853097,1
1180_01,-0.4579755483746515,0.3032215173847677,0.3470224250797195,0.12391838201308955,0.45797426880855724,-0.5943639751205272,-0.32363265651913325,0.1345153711427694,0.3824345136990153,0.19380853564209063,0.6146986959328797,-0.29407300673301884,0.019480581447086285,0.2357997485805473,0.45593494058031236,0.16457138650752734,0
1182_01,0.36060028716563153,0.009378494531786838,0.06196514204706032,0.07153232756040598,-0.7844095109034206,-0.8129564641364295,0.4313756047745859,0.30455600446555653,-0.31449759175871167,-0.1784275249123247,-0.5557371386199714,0.2789958422366773,-0.8130267160816722,0.22335587088392247,-0.8914614812962995,-0.7045333632255947,1
1182_02,-0.7506372588468222,-0.4940037297893955,0.48408855815146107,0.5245255779215001,-0.7719811418306032,0.5271651852459805,0.9445009590708581,0.6377846337259518,-0.9398548019962858,0.5339853915996041,0.8142507377137452,0.8224020346631451,-0.07497689407444609,0.13254570142144206,0.7535365005468595,0.8731541982781702,1
1182_03,0.04502524753969661,0.36362717729791166,-0.11388831840181365,-0.17725478086011337,-0.20419864084703343,-0.04956894913787928,-0.09007067417080013,0.1825184979119252,-0.42846191561918473,0.04346826777394773,0.4151709107926791,-0.15404407834400546,0.24871711209387082,0.1531794040716292,0.11779660067053994,0.018511201199681228,1
1185_01,-0.35073791187113995,-0.029432032741522764,-0.38699091285945636,-0.2395921930221355,-0.29192668596220406,-0.3979180767909534,0.17098695596978808,0.3837592492434435,-0.45742359884702327,0.17113950371748535,0.3788634918355289,0.07922935734940212,0.13188011091775487,0.28383480263280886,-0.26002865947692455,-0.3354809348264598,0
1186_01,-0.5124827176836168,0.014376615381815038,-0.38901204587434446,-0.277454834890871,0.5900365012103084,0.03476976796658413,0.1304431788337846,-0.23535938121191116,-0.03879470176437642,-0.13771504515061933,0.8030202897069677,-0.6464380222335581,0.8735276795369723,0.09214310931131081,0.7075188212560144,-0.14547419254558483,1
1186_02,-0.4360562159566572,-0.018449717101135084,-0.3519028520380188,-0.22614207409271764,0.4610407660609841,-0.1274623038875551,0.18161966337227048,-0.17782064553984991,-0.05696621868208947,-0.19823571427144182,0.7141465379067111,-0.5816886611690483,0.7793815410592309,0.029460424442173262,0.568316953484194,-0.23865789156182296,0
1186_03,-0.49815808397114175,0.027501821673378963,-0.43473563759143724,-0.32392342315265127,0.5700480251021576,-0.07996265946674184,0.2537204856329214,-0.21529375271710416,-0.05728830828151835,-0.14089810234236178,0.7952778037892263,-0.7188999753211643,0.877314196207235,0.12507297622477684,0.6285804692262392,-0.3277445196213209,0
1186_04,-0.089775552427751,0.12916731949443452,0.3566912136049404,0.2340429135431582,-0.22323219432742783,-0.8071231686180258,-0.022011606316668132,0.21890152812785799,0.1615681881971329,-0.14990316708483598,-0.1482775990787082,0.060501250672412576,-0.7426308652143948,-0.06387653502890521,-0.39876805123406145,-0.29695805094607947,1
1186_05,-0.39522773830979885,-0.03485239744886882,-0.33291510120667994,-0.19998652002022677,0.3876974024350095,-0.20661325932082394,0.20686149788080546,-0.14856143949606257,-0.06603859729573716,-0.22796825703811865,0.6583319990623104,-0.546192691669334,0.7122821585551722,-0.0019991802645982974,0.4826635027453788,-0.2837620686719365,0
1187_01,-0.0994753381927762,0.07747372209359629,0.07286318536514366,-0.030847205302211175,0.07720661798324101,-0.4659954398185333,0.023102906241056223,-0.015651182251598166,-0.0791433556934427,-0.18647984978108303,0.20009848680699738,-0.29333293225739837,-0.07532168836760902,-0.1310564486804127,0.025710154168019618,-0.21229421724184025,0
1187_02,-0.41543787190758863,-0.026484782025660795,-0.3420488935755888,-0.2125995543847565,0.42483499575686456,-0.16673729217945832,0.19398028491538363,-0.16386171740433067,-0.06094454843301555,-0.21294649543518995,0.6868397129431795,-0.5641639496332523,0.7477486835847028,0.013352123506540357,0.5271493896475108,-0.26151203813199375,0
1187_03,-0.4051734003832076,-0.030585111978654496,-0.33729167833902496,-0.20604940882154285,0.40631610647564087,-0.1864691952728525,0.2002836996718453,-0.1565390894793121,-0.06321249585359233,-0.22036837211304086,0.672621679841857,-0.555224166141805,0.7305150519720927,0.005485828309533192,0.5054085103706399,-0.27275269380137274,0
1188_01,0.5232062718272705,-0.44266528314926923,-0.6780482000550824,-0.6540462257074836,-0.11228428754294822,0.11692054646432501,-0.4523715615899629,0.8812396409906058,-0.7315821845674505,0.38985794040063915,-0.6298733672824764,0.3144239941336334,-0.8173145617333274,-0.786070493831993,-0.9112812175564394,0.05551882531059518,0
1190_01,0.0011404916753460527,0.21248441657820705,-0.0764787161441859,0.07220411596015257,-0.5744467499193244,-0.7966064580393765,0.08726410373480954,0.5656513122198707,-0.1343620233641149,-0.19307026086000198,0.06991267584921118,0.29884594208144255,-0.6767221953703384,0.1410966198052379,-0.6125411927970696,-0.4579239367616671,1
1191_01,-0.33983342468392974,0.313060144443232,-0.14737809355823508,-0.1715238282469426,0.04103363015051297,-0.2449069858098114,-0.01190672965059363,-0.3622350210593786,-0.28487277724128107,-0.4992078330868027,-0.21779986249146183,0.15952821059398603,-0.35779692987017003,-0.0630945546188713,-0.24803688558205472,-0.31147426151916496,0
1192_01,-0.06141170339643885,0.11840451703804242,-0.031439226256676445,0.09140360654810811,-0.4860841871916523,-0.04518722103870854,0.26685339608489805,0.20304860254022478,-0.44500272414722253,0.0790286636789404,0.2756602645352768,0.27858923467521995,0.02789364403601198,-0.0639880612221131,0.11992314437785427,-0.07172716426350749,0
1193_01,-0.4658296004091253,-0.048208714409595954,-0.4114756643521943,-0.48192045998491484,0.41069433787857385,-0.46930151924384406,0.35343400644480627,0.14461374613568187,-0.39869215328893964,-0.123847820428448,0.6652111896065634,-0.6389442206886715,0.48287052852489526,0.3101334858181221,-0.11682972760609406,-0.3289516326744342,1
1193_02,-0.2931216215001048,-0.21659194098734477,-0.34713650973045324,-0.49011262170196307,0.39918590720848435,-0.5765702665765221,0.4082499210349018,0.181383610813799,-0.3064065802442438,-0.19589392140832554,0.518473534462915,-0.6064603956783242,0.20056754685431358,0.3634248325922658,-0.5488201235065951,-0.3778124067198468,1
1195_01,0.10230539706801829,0.1847220726505415,-0.16256403092799251,-0.1394527407531045,-0.13383622858588584,-0.17916876645881644,-0.020472611769261934,0.023454505742182698,-0.08534332858412341,-0.06753441987088972,0.3267672002916973,-0.09417482521089832,0.2728326667409953,0.21207413359318356,-0.17411771646352284,-0.2973429606819863,1
1197_01,-0.7838267721973105,0.8928646275741459,0.7382630664730209,0.19525164754854168,0.8444347077349029,-0.9225921075284654,-0.9500089949028411,0.9159720249865805,0.9024603586749059,0.7214205459889413,0.842089891354824,0.573990379331387,-0.9525484820037449,0.8960318200594556,-0.23805784663871238,0.8984205810827505,0
1198_01,-0.14879963802936594,0.03791588549863111,-0.27704932009466765,-0.3265316040530264,-0.03494755538795674,-0.43354289715261324,0.18229586513950186,0.3937226580156607,-0.5131063153791314,-0.19888869156329664,0.4954255116313403,-0.3029586772369876,0.04952106925792594,0.1701509452773401,-0.2166792023299959,-0.03606368305425029,1
1199_01,-0.5184274501873574,0.46964448176074236,-0.15504468773249758,-0.10827961184169317,0.2309000299193431,-0.4319983624049666,-0.27335650796449495,0.3816728740621446,0.09633013644397233,0.1266891441884719,0.7933080551781237,-0.05967527559552588,0.37483210518387117,0.507051487798966,0.38013811136306336,0.05256705295193004,0
1203_01,0.05583370742216658,0.8838289031647166,-0.7867372654728931,-0.9280557715971998,0.8701599414823188,0.87002493567101,-0.8791901032926371,-0.08999905852889753,-0.8627573553262752,-0.9495934754029781,-0.8318861624283334,0.6181266156286556,-0.9583912856265283,-0.5117088912972007,-0.947840139198555,0.7838274358931031,0
1206_01,-0.33972037132809274,0.3480227536782457,-0.04475124829047556,0.02716317855005146,-0.015197292118878521,-0.23548340914196284,-0.25258487726356144,0.1630710547600642,0.09149146854715617,0.3249779194750835,0.5582563503983182,0.06279230327499026,0.34833944456630833,0.2834716856633102,0.3659871697035915,-0.09678201961094067,0
1208_01,-0.22380633262893274,0.25674595190960375,-0.4621901527921902,-0.1513573731140671,-0.18082054258020588,-0.20089955510184393,0.11542678904339532,0.057492837833149145,-0.15879224725196664,-0.18852247268964084,0.5327514463468584,-0.09422403223614269,0.5487878113905484,0.16537100071101762,0.17488330628560939,-0.4472320086849086,0
1210_01,0.08719963384780184,0.14696814787201842,-0.39369934412089796,-0.03269591128698672,-0.6143103795545661,-0.6628952469141833,0.39651569891646066,0.2605509002306992,-0.2076379198612977,-0.31881424686812,0.04897067057227334,-0.0068964484040404984,-0.13752347008363078,0.029609774580983968,-0.5194151324042849,-0.7401452795131285,1
1210_02,-0.16379116183214912,0.16380437755547753,-0.34970901434622687,-0.06439159296396658,-0.26210468646061086,-0.05631780868330455,0.2794169955614802,0.20165791762821286,-0.33063587762121294,-0.12484414906764527,0.5927621046133466,-0.03340343356458034,0.5054067834711996,0.03701190011327702,0.30004562576111776,-0.19962317783150665,0
1211_01,0.1829068382518378,-0.31429522963595596,-0.14645494805379855,-0.011662156346187447,-0.35583461665731,-0.8058426881373129,0.555108027961504,0.1755976520022647,-0.03983690346872136,-0.5626551620487608,-0.3034033737258056,-0.24068685361287406,-0.5012342681078713,-0.2146478534942331,-0.7239556910432626,-0.7376003232440503,0
1211_02,-0.42923249267349217,-0.0007124172597913313,-0.40258909271926807,-0.27890246721122136,0.4542503050825251,-0.21742311014537968,0.2953173182768505,-0.16649903258409615,-0.07148233335385953,-0.19324924610623204,0.7154476744094708,-0.6718315466002024,0.7998135759744054,0.06940444794493651,0.48758575640090196,-0.4015912644999661,0
1211_03,-0.44915445411507054,0.007494796507285668,-0.4115620569858301,-0.2914885259974826,0.48905320255898377,-0.1782880397842747,0.2832987778369465,-0.18107585368190965,-0.06695071188898774,-0.17821191888048546,0.740290541813663,-0.6858673382670606,0.8255791431609569,0.0850443551451844,0.5314612523141826,-0.3810911091501269,1
1211_04,-0.4782155424015918,0.019803378783613636,-0.424872908490955,-0.3101788070532778,0.538452624341989,-0.11855016834550766,0.2651038750030658,-0.20279088552651078,-0.060148155550573054,-0.15550107299035842,0.7740769819223148,-0.7060003069785046,0.8586241273653173,0.10842349446342485,0.5922445710866511,-0.3496296064452533,0
1211_05,-0.3958373009698335,0.1645495582840487,0.2869024068267452,-0.03753806937896868,0.6704912396812176,-0.4072612470347335,-0.34245285009061716,0.042696702898713974,0.43829467837062064,0.20777840453375634,0.6821088519409347,-0.4365874660651485,0.2983459554525281,0.32780225950667247,0.38882594345059796,0.2691021821611614,1
1211_06,0.1808456778388008,-0.2108909923884517,-0.14604352319212116,0.06961301404391149,-0.5876320850666849,-0.8565063422110205,0.5685742062380105,0.21913248616852998,-0.1877404366353483,-0.5375180056640979,-0.44323928703613596,-0.13628368076854727,-0.7053170641186187,-0.32709304590494154,-0.7652167513151609,-0.7837365314729863,0
1211_07,-0.4305554918923711,-0.12348633230849355,-0.36019708968557623,-0.3353736419884298,0.6869716520232584,0.051305604972873904,0.1410133296081512,-0.2581808728512014,0.0863855648507335,-0.14851766851089174,0.7962656625657053,-0.675097558144156,0.8688724931790031,0.21110612000522047,0.5520873167468999,-0.10564747323229688,1
1212_01,-0.08363604164759167,0.0616825753653305,-0.37218339105341103,-0.017771338264064723,-0.4347007942027993,-0.5171786907712055,0.09989569243129773,0.32783503046459594,-0.07611365944476708,-0.04653169597067275,0.1292880005437956,0.17604008591541187,-0.07291185024909817,-0.02495633593788992,-0.3186932451345241,-0.5593633566072418,0
1213_01,0.03085695706378687,0.4129299587506133,0.2799752289099675,0.3101858672934991,-0.5733151987121219,-0.7935526757334738,-0.1831263936108073,0.428011473630418,0.2013911173462379,0.0538712485787405,-0.06165652382864833,0.39902407797723977,-0.7411786648018617,0.18984680638567922,-0.448133358459708,-0.35715594906663506,1
1214_01,0.00729599423018969,0.07081107015631989,-0.4331438940562501,-0.1973153051623425,-0.21199834401515272,-0.44340561299374315,0.3205013978848979,0.129582930772161,-0.05165036564714512,-0.22104815716865783,0.40327186249804514,-0.2478466618915185,0.3903569099427069,0.2635592054047105,-0.37318721581429154,-0.6222019626720702,1
1215_01,-0.2085018208380938,-0.08243031234653322,-0.3083615782713611,-0.14786606933153862,0.04201068102701023,-0.5564811609862872,0.40969432048264204,-0.018402939055729966,-0.11605241877431657,-0.33747924608071833,0.35295618653453825,-0.5032573452386845,0.325838880174838,-0.08797838748600816,-0.05950626668973578,-0.5835360697360868,1
1216_01,-0.05000955642160246,0.2776465440761844,-0.44203436381184147,-0.20185187642876934,-0.08093589519319608,-0.056043657980573,0.04169752970602853,0.1733695348603026,-0.22009719243307546,-0.19522292064506583,0.6082837739326079,-0.24825138025179355,0.5983132536542972,0.03222821533209712,0.2723723901174336,-0.2669048538751233,1
1218_01,-0.48898814785241274,-0.23269418790081686,-0.5543972185999295,-0.31043158064630927,0.21460333315618127,0.3936331950817405,-0.3037057393145915,0.08375953671866099,-0.13196947038331006,0.6672497156432023,0.3124320448032095,0.14629285701314995,0.7211967881012231,-0.10348555730390038,0.2936710047569307,-0.32276784779141315,0
1220_01,-0.3871575399271434,0.31982914628035886,-0.5603280926707892,-0.5013920867560508,0.08381012247581142,-0.04589519860218908,-0.07543974774298191,0.2900701358836814,-0.5310851399542862,-0.12007706997548377,0.5039557932355789,0.0009200107704527886,0.24366967503641263,0.31769782281498343,-0.23955878157130917,-0.14908221865380944,0
1221_01,-0.4732273316774563,-0.001196162028396708,-0.3686737300812043,-0.24950720866907616,0.5275645002431146,-0.04372778674434851,0.15465336243836492,-0.20988839416606955,-0.04508431931354085,-0.1670910579825304,0.7605086435261427,-0.61492889268655,0.8324134149661734,0.05895879041748673,0.6445107515129188,-0.1933235742534202,0
1221_02,-0.5565839836365164,-0.48678788217340063,-0.47629025446492984,-0.35817935448769134,0.44339811692430137,-0.15329646955619028,0.06699869296379152,0.18365643090611106,-0.22554861962505365,0.2821333336080007,0.37030731538159306,-0.24335767873916417,0.4752273220258478,-0.212099137034345,0.050985045839220575,-0.30781584494767317,0
1222_01,0.4774830137295846,0.04107979105511442,-0.22835422678755854,0.16007464093216658,-0.8616739158220248,-0.8312716269654348,0.3697037812848041,0.4778419362599525,-0.2962255785651217,-0.528719131029599,-0.6626057055464563,0.4835337884750192,-0.8799565971243456,-0.3324687801770781,-0.8811505357644668,-0.7765201395337599,0
1223_01,-0.295379824512799,-0.2137081606040411,-0.35849605484567687,-0.4948182653419838,0.43109964245438687,-0.5594254358681382,0.39200783885236357,0.17140284697006047,-0.3169923720058778,-0.1845168890975217,0.5260324844121195,-0.6170618230227476,0.23365786582920972,0.3540170927385991,-0.5096712476391857,-0.35843423630730487,1
1225_01,0.03333222059232602,0.40600320812842094,-0.2208489653884767,-0.1854081476018325,-0.007708251248107879,0.06639540793193462,-0.22545043197272477,0.0842922757508717,-0.20156201124262618,-0.01596925121778668,0.5338410511820993,-0.226582720327537,0.5123243672501735,0.05085514654342853,0.3304833585173427,-0.08054988973224114,1
1228_01,-0.42588407967314523,0.0115294159055037,-0.3705345258295799,-0.34551724778163767,0.02012038426766273,-0.5164060739997296,0.37353682844561314,0.24026440834558369,-0.442081782868977,-0.06294913814494527,0.6258572137920646,-0.4219724696494123,0.4195056794667391,0.42270105322520535,-0.11155409320519165,-0.33742580722939075,1
1228_02,-0.20526006413294207,-0.013676686803342122,0.45808789540676825,0.2638499887330554,-0.40680688872820786,-0.9270130851734582,0.20701779681187618,0.6368593137531913,-0.07474623590592437,-0.11510079173196086,-0.1184235028683814,0.19948666484534822,-0.9231551723410056,0.1413420178634601,-0.6950952035958079,-0.12126746208019676,1
1229_01,-0.27214308867992165,0.4994134865900248,0.1802997903971653,0.16779624168040413,-0.09306832544334905,-0.5443284844453963,-0.36070279422502716,0.2931526427561789,0.28631529464713745,0.2662796412546843,0.524013602127029,0.12109178563715985,-0.06904854296759849,0.3709939038819031,0.2334723921055714,-0.055836812895299244,1
1230_01,-0.2263349073210656,-0.24203783839082352,-0.17669365129563838,0.01395283424879661,-0.1917668636265851,-0.46138072734587515,0.45091521397284146,0.08608324866224559,-0.2846219077044869,-0.30205695147913936,0.06837994497479112,-0.03769160354084363,-0.16238803666997811,-0.28715702393257847,-0.15968469231977897,-0.37646401450196837,0
1231_01,-0.13823264941076244,0.1260753994399616,-0.2842105825412931,-0.15728559090149793,-0.56812285201373,-0.7001183038757992,0.4220499376662489,0.4074568718788237,-0.4886059902952087,-0.13350541127492122,0.22341224932972892,-0.020947529951250987,-0.25125105803880393,0.35108972229519386,-0.5681376812062987,-0.5719397957340879,0
1232_01,-0.2425763365666989,-0.1304832059586583,-0.32478071678357506,-0.3690398930671898,0.0046190531896944135,-0.7216120638016527,0.45218533653883325,0.2844411111585133,-0.4470985227550902,-0.2692035107821906,0.2511363810937431,-0.4620362679498027,-0.2321632437923262,0.1433127356549329,-0.5948057698832232,-0.5180002836049089,1
1232_02,-0.7174987883168836,-0.8734138123834762,-0.8175546913702174,-0.7541323498990776,0.7836171484579378,0.4031825681452217,-0.3541189526645316,0.47988723531062566,-0.35540163354260534,0.8321114082763308,-0.4327593487637534,0.27821808277544896,0.08524062738106139,-0.4830815484068825,-0.7756954869870196,-0.27460900148347106,0
1233_01,-0.1050385044007412,0.1029730101391259,-0.4624289660857993,-0.21753524058868118,-0.05705305364368907,-0.29507742149572014,0.28523948453343917,0.09757001490937732,-0.021328580332192957,-0.2361620714633527,0.5587545970765893,-0.31246687944454055,0.662119009419428,0.26837517620017387,-0.006197512255968774,-0.5704529238938495,1
1234_01,-0.38436359829308314,0.24642185259521351,0.5044107655239956,0.18932528909197327,0.560511899017048,-0.6951123778291678,-0.4028932619322243,0.2673132149284563,0.5986932282099414,0.16681472883448753,0.5783803287543947,-0.2299273729310641,-0.20621289779716265,0.3321158427623527,0.30143044903308475,0.2673929690290983,1
1235_01,-0.26682104409237334,0.3010837130547787,0.45018093522177083,0.21174886831542056,0.25807094240547207,-0.7266066730184023,-0.3339963766241703,0.30445645864847115,0.37837705111258224,0.1122583010926058,0.3704604603369212,-0.14791849150195818,-0.50129165197022,0.08937312037605927,0.12533233327588247,0.135953562247941,1
1236_01,-0.21042607964184018,0.03097903902670453,-0.02172878409202471,0.023546324082688357,-0.18375803241955224,0.10786868899007168,0.3108224228389756,0.0020556803903396745,-0.27966967521289204,0.15148134294715482,0.5487998590209983,0.1263509209979027,0.45895273978580203,0.27522701683357353,0.2489091961767508,0.014555978037067829,0
1238_01,-0.7304326084711111,0.6991786099897519,0.7328205741687484,0.1434102394667015,0.8987567259317296,-0.9197467194136092,-0.9203209349755892,0.9153331926055976,0.8418902672829726,0.7490834511766455,0.8349286401794718,-0.012861313083910798,-0.9123727484780406,0.6107427091750007,0.13624621534118328,0.8907254363051929,1
1238_02,0.05213627022663285,-0.22831115048009623,-0.1916486416613911,-0.21235597163794032,-0.5166668079125328,-0.8904242625432925,0.580737254417095,0.4477460088831804,-0.47990568861024385,-0.441650311878624,-0.3711197998622504,-0.1687814943297494,-0.828425089743966,-0.03445567436180916,-0.8957079301224032,-0.7098456218126776,1
1239_01,-0.28670966390809555,-0.06643951610443732,-0.14257010759934996,-0.019358977485888818,-0.2755165022819095,-0.2802694897754003,0.4280955680302059,0.3760355123447373,-0.35335640123982137,-0.11452581828521578,0.5481569989602267,0.24733215678539752,0.15540037847756552,0.2691703452593884,-0.02728182474594791,-0.0764214542310635,1
1240_01,-0.1961928723092134,-0.25801166254043756,0.3003757271906224,0.2692003928572321,-0.43905644791490667,-0.3639297829222357,0.5995386379611805,0.0806125177149029,-0.49101190278674683,-0.10927633202410135,0.024955068217346905,0.21471761779991363,-0.43376713192258853,-0.2865949601793307,0.01602855412127583,-0.01358904932278677,1
1242_01,0.703542335181852,0.3646320243105418,-0.4609155889408281,-0.6813762981378082,0.27480303264183736,0.04591429116112237,-0.42024840138253156,0.719729959325845,-0.6209854496061139,-0.47071713950244926,0.2677880050931546,-0.4742537374822054,-0.43345082143905717,-0.2755182380922831,-0.7546781592213976,0.3882155710734348,1
1243_01,0.3615112987059844,0.3611939933522189,-0.6851302183124637,-0.743153585175931,0.24981179068644835,0.33970759325475347,-0.5909214016206231,0.7007519065221206,-0.7326514658354334,-0.29083816680858116,-0.19109541269217142,0.09348697318457914,-0.5830963219442324,-0.48253428984119767,-0.769027523517332,0.2621389114516493,0
1243_02,-0.9607763344227026,-0.9556137532595671,0.9451331142858515,0.9453884951329992,-0.9815231120914368,0.9789299066039537,0.9997067507845964,0.9381749814527969,-0.99923322533379,0.930467677597562,0.9350134082658765,0.9978745166624294,-0.782834344820074,-0.5107023162597089,0.9789448660317946,0.9992257824767832,0
1246_01,-0.1284486895003144,0.055156715854599164,-0.4853931171165885,-0.14405007809592862,-0.27513580775953095,-0.25512193789205123,0.099607803173605,0.20845042662599403,-0.16637571424436087,-0.04272496653748478,0.32343860721093115,0.00539060661204529,0.3685263082297328,-0.028435315161977334,-0.06793876804486816,-0.5131081504800782,0
1248_01,-0.12202072763777265,-0.15531597411806058,0.028482450569993514,-0.06484826895421472,0.17126550862788675,-0.40142362928327036,0.19723374633122745,-0.16077982901125318,0.014113339934653168,-0.25240175162135375,0.2106444538298587,-0.3158670683278557,0.22282625249470803,-0.0004183197625431064,-0.006613369412913772,-0.33001414730948897,1
1250_01,-0.34983445429441345,0.12402062686941245,-0.11087812776020735,-0.14252727690184955,0.22113329330711043,-0.19046237686578335,0.04178405541188019,-0.29295665961399114,-0.1602624206056366,-0.2162468355256243,0.2683660481854996,-0.23676896086351093,0.27859593383124104,-0.016325741173169667,0.21541474380185036,-0.24593459287053324,0
1254_01,-0.28565954888463746,-0.27001276173301403,0.3792526869743022,0.22690448122170784,-0.5369994423040533,-0.8176183350763244,0.6106256140749924,0.5561870883963158,-0.515206625532144,-0.126409254855413,-0.019417773994450625,0.32581639178417365,-0.8515435904047656,0.039266424681727065,-0.5632604997156277,0.08540263476713326,0
1254_02,-0.43271384788260453,0.19377310136741677,0.41381872805579784,0.12966632536404868,0.2581791771011946,-0.6764474078816705,-0.23304061838533172,0.24777406874973118,0.17920967682625782,0.30423495322530364,0.3908049160144072,-0.16817422674072266,-0.3673981211731615,0.27171858134015436,0.1483726086467741,0.18050538263309576,0
1255_01,0.04705739776749791,-0.10699279545691284,0.15691707980791744,0.06038084319099956,-0.5353925151691148,-0.8020101525387184,0.4667467044273619,0.09850498531509319,-0.354412315386471,-0.23263423180104828,-0.419182780516662,-0.13041861395986135,-0.7003557754641627,-0.059694174798582134,-0.6805256858188934,-0.6083833993221492,1
1255_02,-0.3881176599627942,0.0444029522102588,-0.04072747761514997,-0.1906465059972258,0.22661325020529002,-0.3369154702631641,0.2573287289042534,-0.17735428729996933,-0.2786724919958538,0.051119053282829854,0.48638739016900334,-0.5461178487303724,0.4914185974354111,0.22727582071444166,0.26063979816963256,-0.25287369656893977,1
